lon,lat,ortho_h,class_ph,confidence,x_atc,y_atc
18.043298553325183,-33.18510294349786,-3.950671,40,0.5257487893104553,36452201.28082077,8731.508
18.04329582377402,-33.18507761410721,-3.8851237,40,0.562247097492218,36452204.10053627,8731.492
18.04321996196808,-33.18438185405399,-2.1022558,40,0.8143400549888611,36452281.59745033,8731.138
18.04321787054111,-33.18436286693936,-1.9223174,40,0.5315036177635193,36452283.712411955,8731.128
18.043214273253934,-33.18433123057825,-2.2800183,40,0.5889413356781006,36452287.23668869,8731.131
18.043212142296678,-33.18431224060949,-2.2943397,40,0.8027824759483337,36452289.35405958,8731.128
18.043207963011284,-33.18427424254987,-1.742398,40,0.8852075338363647,36452293.5871079,8731.106
18.043207207881807,-33.18426791805251,-2.01234,40,0.9471336007118225,36452294.29175496,8731.112
18.043206488054256,-33.18426158666847,-2.056528,40,0.9463916420936584,36452294.99743819,8731.113
18.043205843816168,-33.184255244441474,-1.6222656,40,0.707659125328064,36452295.70311046,8731.101
18.043205119285886,-33.18424891351754,-1.6917034,40,0.86357182264328,36452296.408794165,8731.102
18.043204976898384,-33.18424893374093,-2.5887787,40,0.5607284903526306,36452296.40777755,8731.125
18.04319804905383,-33.18418556706313,-2.229371,40,0.7774290442466736,36452303.46456981,8731.093
18.043197323342813,-33.18417923044455,-2.1799188,40,0.7774290442466736,36452304.17129207,8731.092
18.043195674803755,-33.18416658424841,-3.31614,40,0.549173891544342,36452305.58168864,8731.125
18.043195089399322,-33.18416022598596,-2.37544,40,0.5676703453063965,36452306.28940463,8731.101
18.043191541820214,-33.18412851983577,-1.5501701,40,0.6731836795806885,36452309.82340466,8731.084
18.04319006713895,-33.184115842654585,-1.5555482,40,0.6709566712379456,36452311.23580777,8731.086
18.043189272013215,-33.1841095116019,-1.9191363,40,0.6911290884017944,36452311.94149434,8731.098
18.043187855670045,-33.18409682238214,-1.5434396,40,0.6772895455360413,36452313.35493409,8731.09
18.043184893318614,-33.18407145901045,-1.5858454,40,0.6772895455360413,36452316.181829326,8731.097
18.043177356211675,-33.18400803870186,-2.3847313,40,0.6205313801765442,36452323.250174396,8731.133
18.04317126945842,-33.18395727534746,-3.256168,40,0.6582103371620178,36452328.91055828,8731.171
18.043163330141223,-33.1838873635041,-1.5873168,40,0.5448585748672485,36452336.70015949,8731.146
18.04315784568995,-33.18384290629916,-3.1684752,40,0.5138300061225891,36452341.65671295,8731.203
18.043157117754966,-33.18383654485418,-3.0394607,40,0.5138300061225891,36452342.36552471,8731.202
18.043149878602982,-33.18377289693016,-1.4438694,40,0.501065194606781,36452349.45902511,8731.18
18.043138601210533,-33.18367738666163,-1.5521947,40,0.5442426204681396,36452360.10373541,8731.216
18.04312645451799,-33.18357539697458,-2.3223221,40,0.6094985008239746,36452371.47407478,8731.271
18.04312654250739,-33.18357538467467,-1.7681065,40,0.6312788724899292,36452371.47406763,8731.256
18.0431212886532,-33.18353071316393,-1.724499,40,0.6347517967224121,36452376.45349687,8731.27
18.043120481691876,-33.18352433704341,-2.0741713,40,0.6507946848869324,36452377.16441053,8731.281
18.043115996859928,-33.18348602093772,-1.9324284,40,0.6167926788330078,36452381.433999956,8731.29
18.043109931060325,-33.18343491630032,-2.3114796,40,0.6162325739860535,36452387.129615724,8731.315
18.043107710074864,-33.18341573650003,-2.1257489,40,0.5009344220161438,36452389.26951086,8731.316
18.04310468455014,-33.183390167242464,-2.294319,40,0.5014565587043762,36452392.11937749,8731.328
18.043101774358362,-33.18336457209857,-1.7485359,40,0.5245500802993774,36452394.97131621,8731.32
18.043101003653593,-33.18335817828131,-1.8862197,40,0.5421068072319031,36452395.68326651,8731.326
18.043098056680414,-33.183332579025056,-1.5911605,40,0.3931790292263031,36452398.53625285,8731.324
18.043086052297173,-33.18323013988087,-1.959265,40,0.5051924586296082,36452409.95435023,8731.357
18.043083812618008,-33.18321091907136,-1.9961817,40,0.5380875468254089,36452412.09644151,8731.362
18.04308305843615,-33.18320451226503,-2.059506,40,0.5051924586296082,36452412.81047273,8731.365
18.04308224851569,-33.183198112652626,-2.4751534,40,0.5113908648490906,36452413.523471594,8731.377
18.043082314428247,-33.18319810357029,-2.060084,40,0.5015121102333069,36452413.52450395,8731.366
18.043081479999152,-33.18319170712656,-2.6317358,40,0.5077117085456848,36452414.23750758,8731.383
18.043077152551287,-33.18315322784417,-1.8196082,40,0.5093585848808289,36452418.52480245,8731.366
18.043074935551452,-33.18313398861595,-1.7701303,40,0.5058258771896362,36452420.66897988,8731.368
18.043070461663238,-33.18309550713247,-1.9706756,40,0.5391719937324524,36452424.95631814,8731.378
18.043068270223436,-33.18307625554442,-1.809087,40,0.5178908109664917,36452427.10153794,8731.375
18.043065359947978,-33.18305058020281,-1.546969,40,0.3633365333080292,36452429.963667,8731.37
18.043062337904914,-33.18302491564385,-2.0204704,40,0.5273935198783875,36452432.82396134,8731.384
18.043060886631448,-33.183012072841805,-1.8927608,40,0.5273935198783875,36452434.25514611,8731.381
18.04305868400771,-33.182992810206635,-1.8789207,40,0.5265471935272217,36452436.40140542,8731.381
18.043046173102994,-33.18288376217606,-1.939723,40,0.5233587026596069,36452448.55428993,8731.387
18.043028214975095,-33.18272251479629,-2.5931184,40,0.5282071232795715,36452466.51537358,8731.353
